   n, x, y, z
 638, 1, 5, 8
1126, 1, 5, 10
1457, 1, 5, 11
1854, 1, 5, 12
2323, 1, 5, 13
2870, 1, 5, 14
3501, 1, 5, 15
4222, 1, 5, 16
5039, 1, 5, 17
5958, 1, 5, 18
6985, 1, 5, 19
8126, 1, 5, 20
9387, 1, 5, 21
10774, 1, 5, 22
12293, 1, 5, 23
13950, 1, 5, 24
15751, 1, 5, 25
17702, 1, 5, 26
19809, 1, 5, 27
22078, 1, 5, 28
24515, 1, 5, 29
27126, 1, 5, 30
29917, 1, 5, 31
32894, 1, 5, 32
36063, 1, 5, 33
39430, 1, 5, 34
43001, 1, 5, 35
46782, 1, 5, 36
50779, 1, 5, 37
54998, 1, 5, 38
59445, 1, 5, 39
64126, 1, 5, 40
69047, 1, 5, 41
74214, 1, 5, 42
79633, 1, 5, 43
85310, 1, 5, 44
91251, 1, 5, 45
97462, 1, 5, 46
 433, 1, 6, 6
 560, 1, 6, 7
 946, 1, 6, 9
1217, 1, 6, 10
1548, 1, 6, 11
1945, 1, 6, 12
2414, 1, 6, 13
2961, 1, 6, 14
3592, 1, 6, 15
4313, 1, 6, 16
5130, 1, 6, 17
6049, 1, 6, 18
7076, 1, 6, 19
8217, 1, 6, 20
9478, 1, 6, 21
10865, 1, 6, 22
12384, 1, 6, 23
14041, 1, 6, 24
15842, 1, 6, 25
17793, 1, 6, 26
19900, 1, 6, 27
22169, 1, 6, 28
24606, 1, 6, 29
27217, 1, 6, 30
30008, 1, 6, 31
32985, 1, 6, 32
36154, 1, 6, 33
39521, 1, 6, 34
43092, 1, 6, 35
46873, 1, 6, 36
50870, 1, 6, 37
55089, 1, 6, 38
59536, 1, 6, 39
64217, 1, 6, 40
69138, 1, 6, 41
74305, 1, 6, 42
79724, 1, 6, 43
85401, 1, 6, 44
91342, 1, 6, 45
97553, 1, 6, 46
 687, 1, 7, 7
 856, 1, 7, 8
1073, 1, 7, 9
1344, 1, 7, 10
1675, 1, 7, 11
2072, 1, 7, 12
2541, 1, 7, 13
3088, 1, 7, 14
3719, 1, 7, 15
4440, 1, 7, 16
5257, 1, 7, 17
6176, 1, 7, 18
7203, 1, 7, 19
8344, 1, 7, 20
9605, 1, 7, 21
10992, 1, 7, 22
12511, 1, 7, 23
14168, 1, 7, 24
15969, 1, 7, 25
20027, 1, 7, 27
22296, 1, 7, 28
24733, 1, 7, 29
27344, 1, 7, 30
30135, 1, 7, 31
33112, 1, 7, 32
36281, 1, 7, 33
39648, 1, 7, 34
43219, 1, 7, 35
47000, 1, 7, 36
50997, 1, 7, 37
55216, 1, 7, 38
59663, 1, 7, 39
64344, 1, 7, 40
69265, 1, 7, 41
74432, 1, 7, 42
79851, 1, 7, 43
85528, 1, 7, 44
91469, 1, 7, 45
97680, 1, 7, 46
1025, 1, 8, 8
1242, 1, 8, 9
1513, 1, 8, 10
1844, 1, 8, 11
2241, 1, 8, 12
2710, 1, 8, 13
3257, 1, 8, 14
3888, 1, 8, 15
4609, 1, 8, 16
5426, 1, 8, 17
6345, 1, 8, 18
7372, 1, 8, 19
8513, 1, 8, 20
9774, 1, 8, 21
11161, 1, 8, 22
12680, 1, 8, 23
14337, 1, 8, 24
16138, 1, 8, 25
18089, 1, 8, 26
20196, 1, 8, 27
22465, 1, 8, 28
24902, 1, 8, 29
27513, 1, 8, 30
30304, 1, 8, 31
33281, 1, 8, 32
36450, 1, 8, 33
39817, 1, 8, 34
43388, 1, 8, 35
47169, 1, 8, 36
51166, 1, 8, 37
55385, 1, 8, 38
59832, 1, 8, 39
64513, 1, 8, 40
69434, 1, 8, 41
74601, 1, 8, 42
80020, 1, 8, 43
85697, 1, 8, 44
91638, 1, 8, 45
97849, 1, 8, 46
1459, 1, 9, 9
2061, 1, 9, 11
2458, 1, 9, 12
2927, 1, 9, 13
3474, 1, 9, 14
4826, 1, 9, 16
5643, 1, 9, 17
6562, 1, 9, 18
7589, 1, 9, 19
8730, 1, 9, 20
9991, 1, 9, 21
11378, 1, 9, 22
12897, 1, 9, 23
14554, 1, 9, 24
16355, 1, 9, 25
18306, 1, 9, 26
20413, 1, 9, 27
22682, 1, 9, 28
25119, 1, 9, 29
27730, 1, 9, 30
30521, 1, 9, 31
33498, 1, 9, 32
36667, 1, 9, 33
40034, 1, 9, 34
43605, 1, 9, 35
47386, 1, 9, 36
51383, 1, 9, 37
55602, 1, 9, 38
60049, 1, 9, 39
64730, 1, 9, 40
69651, 1, 9, 41
74818, 1, 9, 42
80237, 1, 9, 43
85914, 1, 9, 44
91855, 1, 9, 45
98066, 1, 9, 46
2001, 1, 10, 10
2332, 1, 10, 11
2729, 1, 10, 12
3198, 1, 10, 13
3745, 1, 10, 14
4376, 1, 10, 15
5097, 1, 10, 16
5914, 1, 10, 17
6833, 1, 10, 18
7860, 1, 10, 19
9001, 1, 10, 20
10262, 1, 10, 21
11649, 1, 10, 22
13168, 1, 10, 23
14825, 1, 10, 24
16626, 1, 10, 25
18577, 1, 10, 26
20684, 1, 10, 27
22953, 1, 10, 28
25390, 1, 10, 29
28001, 1, 10, 30
30792, 1, 10, 31
33769, 1, 10, 32
36938, 1, 10, 33
40305, 1, 10, 34
43876, 1, 10, 35
47657, 1, 10, 36
51654, 1, 10, 37
55873, 1, 10, 38
60320, 1, 10, 39
65001, 1, 10, 40
69922, 1, 10, 41
75089, 1, 10, 42
80508, 1, 10, 43
86185, 1, 10, 44
92126, 1, 10, 45
98337, 1, 10, 46
2663, 1, 11, 11
3060, 1, 11, 12
3529, 1, 11, 13
4076, 1, 11, 14
4707, 1, 11, 15
5428, 1, 11, 16
6245, 1, 11, 17
7164, 1, 11, 18
8191, 1, 11, 19
9332, 1, 11, 20
10593, 1, 11, 21
11980, 1, 11, 22
13499, 1, 11, 23
15156, 1, 11, 24
16957, 1, 11, 25
18908, 1, 11, 26
21015, 1, 11, 27
23284, 1, 11, 28
25721, 1, 11, 29
28332, 1, 11, 30
31123, 1, 11, 31
34100, 1, 11, 32
37269, 1, 11, 33
40636, 1, 11, 34
44207, 1, 11, 35
47988, 1, 11, 36
51985, 1, 11, 37
56204, 1, 11, 38
60651, 1, 11, 39
65332, 1, 11, 40
70253, 1, 11, 41
75420, 1, 11, 42
80839, 1, 11, 43
86516, 1, 11, 44
92457, 1, 11, 45
98668, 1, 11, 46
3457, 1, 12, 12
3926, 1, 12, 13
4473, 1, 12, 14
5104, 1, 12, 15
5825, 1, 12, 16
6642, 1, 12, 17
7561, 1, 12, 18
8588, 1, 12, 19
9729, 1, 12, 20
10990, 1, 12, 21
12377, 1, 12, 22
13896, 1, 12, 23
15553, 1, 12, 24
17354, 1, 12, 25
19305, 1, 12, 26
21412, 1, 12, 27
23681, 1, 12, 28
26118, 1, 12, 29
28729, 1, 12, 30
31520, 1, 12, 31
34497, 1, 12, 32
37666, 1, 12, 33
41033, 1, 12, 34
44604, 1, 12, 35
48385, 1, 12, 36
52382, 1, 12, 37
56601, 1, 12, 38
61048, 1, 12, 39
65729, 1, 12, 40
70650, 1, 12, 41
75817, 1, 12, 42
81236, 1, 12, 43
86913, 1, 12, 44
92854, 1, 12, 45
99065, 1, 12, 46
4395, 1, 13, 13
4942, 1, 13, 14
5573, 1, 13, 15
6294, 1, 13, 16
7111, 1, 13, 17
8030, 1, 13, 18
9057, 1, 13, 19
10198, 1, 13, 20
11459, 1, 13, 21
12846, 1, 13, 22
14365, 1, 13, 23
16022, 1, 13, 24
17823, 1, 13, 25
19774, 1, 13, 26
21881, 1, 13, 27
24150, 1, 13, 28
26587, 1, 13, 29
29198, 1, 13, 30
31989, 1, 13, 31
34966, 1, 13, 32
38135, 1, 13, 33
41502, 1, 13, 34
45073, 1, 13, 35
48854, 1, 13, 36
52851, 1, 13, 37
57070, 1, 13, 38
61517, 1, 13, 39
66198, 1, 13, 40
71119, 1, 13, 41
76286, 1, 13, 42
81705, 1, 13, 43
87382, 1, 13, 44
93323, 1, 13, 45
99534, 1, 13, 46
5489, 1, 14, 14
6120, 1, 14, 15
6841, 1, 14, 16
7658, 1, 14, 17
8577, 1, 14, 18
12006, 1, 14, 21
13393, 1, 14, 22
14912, 1, 14, 23
16569, 1, 14, 24
18370, 1, 14, 25
20321, 1, 14, 26
22428, 1, 14, 27
24697, 1, 14, 28
27134, 1, 14, 29
29745, 1, 14, 30
32536, 1, 14, 31
35513, 1, 14, 32
38682, 1, 14, 33
42049, 1, 14, 34
45620, 1, 14, 35
49401, 1, 14, 36
53398, 1, 14, 37
57617, 1, 14, 38
62064, 1, 14, 39
66745, 1, 14, 40
71666, 1, 14, 41
76833, 1, 14, 42
82252, 1, 14, 43
87929, 1, 14, 44
93870, 1, 14, 45
6751, 1, 15, 15
7472, 1, 15, 16
8289, 1, 15, 17
9208, 1, 15, 18
10235, 1, 15, 19
11376, 1, 15, 20
12637, 1, 15, 21
14024, 1, 15, 22
15543, 1, 15, 23
17200, 1, 15, 24
19001, 1, 15, 25
20952, 1, 15, 26
23059, 1, 15, 27
25328, 1, 15, 28
27765, 1, 15, 29
30376, 1, 15, 30
33167, 1, 15, 31
36144, 1, 15, 32
42680, 1, 15, 34
46251, 1, 15, 35
50032, 1, 15, 36
54029, 1, 15, 37
58248, 1, 15, 38
62695, 1, 15, 39
67376, 1, 15, 40
72297, 1, 15, 41
77464, 1, 15, 42
82883, 1, 15, 43
88560, 1, 15, 44
94501, 1, 15, 45
8193, 1, 16, 16
9010, 1, 16, 17
9929, 1, 16, 18
10956, 1, 16, 19
12097, 1, 16, 20
13358, 1, 16, 21
14745, 1, 16, 22
16264, 1, 16, 23
17921, 1, 16, 24
19722, 1, 16, 25
21673, 1, 16, 26
23780, 1, 16, 27
26049, 1, 16, 28
28486, 1, 16, 29
31097, 1, 16, 30
33888, 1, 16, 31
36865, 1, 16, 32
43401, 1, 16, 34
46972, 1, 16, 35
50753, 1, 16, 36
54750, 1, 16, 37
58969, 1, 16, 38
63416, 1, 16, 39
68097, 1, 16, 40
73018, 1, 16, 41
78185, 1, 16, 42
83604, 1, 16, 43
89281, 1, 16, 44
95222, 1, 16, 45
9827, 1, 17, 17
10746, 1, 17, 18
11773, 1, 17, 19
12914, 1, 17, 20
14175, 1, 17, 21
15562, 1, 17, 22
17081, 1, 17, 23
18738, 1, 17, 24
20539, 1, 17, 25
22490, 1, 17, 26
24597, 1, 17, 27
26866, 1, 17, 28
29303, 1, 17, 29
31914, 1, 17, 30
34705, 1, 17, 31
37682, 1, 17, 32
40851, 1, 17, 33
44218, 1, 17, 34
47789, 1, 17, 35
51570, 1, 17, 36
55567, 1, 17, 37
59786, 1, 17, 38
64233, 1, 17, 39
68914, 1, 17, 40
73835, 1, 17, 41
84421, 1, 17, 43
90098, 1, 17, 44
96039, 1, 17, 45
11665, 1, 18, 18
12692, 1, 18, 19
15094, 1, 18, 21
16481, 1, 18, 22
18000, 1, 18, 23
19657, 1, 18, 24
21458, 1, 18, 25
23409, 1, 18, 26
25516, 1, 18, 27
27785, 1, 18, 28
30222, 1, 18, 29
35624, 1, 18, 31
38601, 1, 18, 32
41770, 1, 18, 33
45137, 1, 18, 34
48708, 1, 18, 35
52489, 1, 18, 36
56486, 1, 18, 37
60705, 1, 18, 38
65152, 1, 18, 39
69833, 1, 18, 40
74754, 1, 18, 41
79921, 1, 18, 42
85340, 1, 18, 43
91017, 1, 18, 44
96958, 1, 18, 45
13719, 1, 19, 19
14860, 1, 19, 20
16121, 1, 19, 21
17508, 1, 19, 22
19027, 1, 19, 23
22485, 1, 19, 25
24436, 1, 19, 26
26543, 1, 19, 27
28812, 1, 19, 28
31249, 1, 19, 29
33860, 1, 19, 30
36651, 1, 19, 31
39628, 1, 19, 32
42797, 1, 19, 33
46164, 1, 19, 34
49735, 1, 19, 35
53516, 1, 19, 36
57513, 1, 19, 37
61732, 1, 19, 38
66179, 1, 19, 39
70860, 1, 19, 40
75781, 1, 19, 41
80948, 1, 19, 42
86367, 1, 19, 43
92044, 1, 19, 44
97985, 1, 19, 45
16001, 1, 20, 20
17262, 1, 20, 21
18649, 1, 20, 22
20168, 1, 20, 23
21825, 1, 20, 24
23626, 1, 20, 25
25577, 1, 20, 26
27684, 1, 20, 27
29953, 1, 20, 28
32390, 1, 20, 29
35001, 1, 20, 30
37792, 1, 20, 31
40769, 1, 20, 32
43938, 1, 20, 33
47305, 1, 20, 34
50876, 1, 20, 35
54657, 1, 20, 36
58654, 1, 20, 37
62873, 1, 20, 38
67320, 1, 20, 39
72001, 1, 20, 40
76922, 1, 20, 41
82089, 1, 20, 42
87508, 1, 20, 43
93185, 1, 20, 44
99126, 1, 20, 45
18523, 1, 21, 21
19910, 1, 21, 22
21429, 1, 21, 23
23086, 1, 21, 24
24887, 1, 21, 25
26838, 1, 21, 26
28945, 1, 21, 27
31214, 1, 21, 28
33651, 1, 21, 29
36262, 1, 21, 30
39053, 1, 21, 31
42030, 1, 21, 32
45199, 1, 21, 33
48566, 1, 21, 34
52137, 1, 21, 35
55918, 1, 21, 36
59915, 1, 21, 37
64134, 1, 21, 38
68581, 1, 21, 39
73262, 1, 21, 40
78183, 1, 21, 41
83350, 1, 21, 42
88769, 1, 21, 43
94446, 1, 21, 44
21297, 1, 22, 22
22816, 1, 22, 23
24473, 1, 22, 24
26274, 1, 22, 25
28225, 1, 22, 26
30332, 1, 22, 27
32601, 1, 22, 28
35038, 1, 22, 29
37649, 1, 22, 30
40440, 1, 22, 31
43417, 1, 22, 32
46586, 1, 22, 33
49953, 1, 22, 34
53524, 1, 22, 35
57305, 1, 22, 36
61302, 1, 22, 37
65521, 1, 22, 38
69968, 1, 22, 39
74649, 1, 22, 40
79570, 1, 22, 41
84737, 1, 22, 42
90156, 1, 22, 43
95833, 1, 22, 44
24335, 1, 23, 23
25992, 1, 23, 24
27793, 1, 23, 25
31851, 1, 23, 27
34120, 1, 23, 28
36557, 1, 23, 29
39168, 1, 23, 30
41959, 1, 23, 31
44936, 1, 23, 32
48105, 1, 23, 33
51472, 1, 23, 34
55043, 1, 23, 35
58824, 1, 23, 36
62821, 1, 23, 37
67040, 1, 23, 38
71487, 1, 23, 39
76168, 1, 23, 40
81089, 1, 23, 41
86256, 1, 23, 42
91675, 1, 23, 43
97352, 1, 23, 44
27649, 1, 24, 24
29450, 1, 24, 25
31401, 1, 24, 26
33508, 1, 24, 27
35777, 1, 24, 28
38214, 1, 24, 29
40825, 1, 24, 30
43616, 1, 24, 31
46593, 1, 24, 32
49762, 1, 24, 33
53129, 1, 24, 34
56700, 1, 24, 35
60481, 1, 24, 36
64478, 1, 24, 37
68697, 1, 24, 38
73144, 1, 24, 39
77825, 1, 24, 40
82746, 1, 24, 41
87913, 1, 24, 42
93332, 1, 24, 43
99009, 1, 24, 44
31251, 1, 25, 25
33202, 1, 25, 26
35309, 1, 25, 27
37578, 1, 25, 28
40015, 1, 25, 29
42626, 1, 25, 30
45417, 1, 25, 31
48394, 1, 25, 32
51563, 1, 25, 33
54930, 1, 25, 34
58501, 1, 25, 35
62282, 1, 25, 36
66279, 1, 25, 37
70498, 1, 25, 38
74945, 1, 25, 39
79626, 1, 25, 40
84547, 1, 25, 41
89714, 1, 25, 42
95133, 1, 25, 43
35153, 1, 26, 26
37260, 1, 26, 27
39529, 1, 26, 28
41966, 1, 26, 29
44577, 1, 26, 30
47368, 1, 26, 31
50345, 1, 26, 32
53514, 1, 26, 33
56881, 1, 26, 34
60452, 1, 26, 35
68230, 1, 26, 37
72449, 1, 26, 38
76896, 1, 26, 39
81577, 1, 26, 40
86498, 1, 26, 41
91665, 1, 26, 42
97084, 1, 26, 43
39367, 1, 27, 27
41636, 1, 27, 28
44073, 1, 27, 29
49475, 1, 27, 31
52452, 1, 27, 32
55621, 1, 27, 33
58988, 1, 27, 34
66340, 1, 27, 36
70337, 1, 27, 37
74556, 1, 27, 38
79003, 1, 27, 39
83684, 1, 27, 40
88605, 1, 27, 41
93772, 1, 27, 42
99191, 1, 27, 43
43905, 1, 28, 28
46342, 1, 28, 29
48953, 1, 28, 30
51744, 1, 28, 31
54721, 1, 28, 32
57890, 1, 28, 33
61257, 1, 28, 34
64828, 1, 28, 35
68609, 1, 28, 36
72606, 1, 28, 37
76825, 1, 28, 38
81272, 1, 28, 39
85953, 1, 28, 40
90874, 1, 28, 41
96041, 1, 28, 42
48779, 1, 29, 29
51390, 1, 29, 30
54181, 1, 29, 31
57158, 1, 29, 32
60327, 1, 29, 33
63694, 1, 29, 34
67265, 1, 29, 35
71046, 1, 29, 36
75043, 1, 29, 37
79262, 1, 29, 38
83709, 1, 29, 39
88390, 1, 29, 40
93311, 1, 29, 41
98478, 1, 29, 42
54001, 1, 30, 30
56792, 1, 30, 31
59769, 1, 30, 32
62938, 1, 30, 33
66305, 1, 30, 34
69876, 1, 30, 35
73657, 1, 30, 36
77654, 1, 30, 37
81873, 1, 30, 38
86320, 1, 30, 39
91001, 1, 30, 40
95922, 1, 30, 41
59583, 1, 31, 31
62560, 1, 31, 32
69096, 1, 31, 34
72667, 1, 31, 35
76448, 1, 31, 36
80445, 1, 31, 37
84664, 1, 31, 38
89111, 1, 31, 39
93792, 1, 31, 40
98713, 1, 31, 41
65537, 1, 32, 32
68706, 1, 32, 33
72073, 1, 32, 34
75644, 1, 32, 35
79425, 1, 32, 36
83422, 1, 32, 37
87641, 1, 32, 38
92088, 1, 32, 39
96769, 1, 32, 40
71875, 1, 33, 33
75242, 1, 33, 34
78813, 1, 33, 35
82594, 1, 33, 36
86591, 1, 33, 37
90810, 1, 33, 38
95257, 1, 33, 39
99938, 1, 33, 40
78609, 1, 34, 34
82180, 1, 34, 35
85961, 1, 34, 36
89958, 1, 34, 37
94177, 1, 34, 38
98624, 1, 34, 39
85751, 1, 35, 35
89532, 1, 35, 36
93529, 1, 35, 37
97748, 1, 35, 38
93313, 1, 36, 36
97310, 1, 36, 37
  24, 2, 2, 2
  43, 2, 2, 3
  80, 2, 2, 4
 141, 2, 2, 5
 232, 2, 2, 6
 359, 2, 2, 7
 528, 2, 2, 8
 745, 2, 2, 9
1016, 2, 2, 10
1347, 2, 2, 11
1744, 2, 2, 12
2213, 2, 2, 13
2760, 2, 2, 14
3391, 2, 2, 15
4112, 2, 2, 16
4929, 2, 2, 17
5848, 2, 2, 18
6875, 2, 2, 19
8016, 2, 2, 20
9277, 2, 2, 21
10664, 2, 2, 22
12183, 2, 2, 23
13840, 2, 2, 24
15641, 2, 2, 25
17592, 2, 2, 26
19699, 2, 2, 27
21968, 2, 2, 28
24405, 2, 2, 29
27016, 2, 2, 30
29807, 2, 2, 31
32784, 2, 2, 32
35953, 2, 2, 33
39320, 2, 2, 34
42891, 2, 2, 35
46672, 2, 2, 36
50669, 2, 2, 37
54888, 2, 2, 38
59335, 2, 2, 39
64016, 2, 2, 40
68937, 2, 2, 41
74104, 2, 2, 42
79523, 2, 2, 43
85200, 2, 2, 44
91141, 2, 2, 45
  62, 2, 3, 3
  99, 2, 3, 4
 160, 2, 3, 5
 378, 2, 3, 7
 547, 2, 3, 8
 764, 2, 3, 9
1035, 2, 3, 10
1366, 2, 3, 11
1763, 2, 3, 12
2232, 2, 3, 13
2779, 2, 3, 14
3410, 2, 3, 15
4131, 2, 3, 16
4948, 2, 3, 17
5867, 2, 3, 18
6894, 2, 3, 19
8035, 2, 3, 20
9296, 2, 3, 21
10683, 2, 3, 22
12202, 2, 3, 23
13859, 2, 3, 24
15660, 2, 3, 25
17611, 2, 3, 26
19718, 2, 3, 27
21987, 2, 3, 28
24424, 2, 3, 29
27035, 2, 3, 30
29826, 2, 3, 31
32803, 2, 3, 32
35972, 2, 3, 33
39339, 2, 3, 34
42910, 2, 3, 35
46691, 2, 3, 36
50688, 2, 3, 37
54907, 2, 3, 38
59354, 2, 3, 39
64035, 2, 3, 40
68956, 2, 3, 41
74123, 2, 3, 42
79542, 2, 3, 43
85219, 2, 3, 44
91160, 2, 3, 45
97371, 2, 3, 46
 136, 2, 4, 4
 197, 2, 4, 5
 288, 2, 4, 6
 415, 2, 4, 7
 584, 2, 4, 8
 801, 2, 4, 9
1403, 2, 4, 11
1800, 2, 4, 12
2269, 2, 4, 13
2816, 2, 4, 14
3447, 2, 4, 15
4168, 2, 4, 16
4985, 2, 4, 17
5904, 2, 4, 18
6931, 2, 4, 19
8072, 2, 4, 20
9333, 2, 4, 21
10720, 2, 4, 22
12239, 2, 4, 23
15697, 2, 4, 25
17648, 2, 4, 26
19755, 2, 4, 27
22024, 2, 4, 28
24461, 2, 4, 29
27072, 2, 4, 30
29863, 2, 4, 31
32840, 2, 4, 32
36009, 2, 4, 33
39376, 2, 4, 34
42947, 2, 4, 35
46728, 2, 4, 36
50725, 2, 4, 37
54944, 2, 4, 38
59391, 2, 4, 39
64072, 2, 4, 40
68993, 2, 4, 41
74160, 2, 4, 42
79579, 2, 4, 43
85256, 2, 4, 44
91197, 2, 4, 45
97408, 2, 4, 46
 258, 2, 5, 5
 349, 2, 5, 6
 476, 2, 5, 7
 645, 2, 5, 8
 862, 2, 5, 9
1133, 2, 5, 10
1464, 2, 5, 11
1861, 2, 5, 12
2330, 2, 5, 13
2877, 2, 5, 14
3508, 2, 5, 15
4229, 2, 5, 16
5046, 2, 5, 17
5965, 2, 5, 18
6992, 2, 5, 19
8133, 2, 5, 20
9394, 2, 5, 21
10781, 2, 5, 22
12300, 2, 5, 23
13957, 2, 5, 24
15758, 2, 5, 25
17709, 2, 5, 26
19816, 2, 5, 27
22085, 2, 5, 28
24522, 2, 5, 29
29924, 2, 5, 31
32901, 2, 5, 32
36070, 2, 5, 33
39437, 2, 5, 34
43008, 2, 5, 35
46789, 2, 5, 36
50786, 2, 5, 37
55005, 2, 5, 38
59452, 2, 5, 39
69054, 2, 5, 41
74221, 2, 5, 42
79640, 2, 5, 43
85317, 2, 5, 44
91258, 2, 5, 45
97469, 2, 5, 46
 440, 2, 6, 6
 567, 2, 6, 7
 736, 2, 6, 8
 953, 2, 6, 9
1224, 2, 6, 10
1555, 2, 6, 11
1952, 2, 6, 12
2421, 2, 6, 13
2968, 2, 6, 14
3599, 2, 6, 15
4320, 2, 6, 16
5137, 2, 6, 17
6056, 2, 6, 18
7083, 2, 6, 19
8224, 2, 6, 20
9485, 2, 6, 21
10872, 2, 6, 22
12391, 2, 6, 23
14048, 2, 6, 24
15849, 2, 6, 25
17800, 2, 6, 26
19907, 2, 6, 27
22176, 2, 6, 28
24613, 2, 6, 29
27224, 2, 6, 30
30015, 2, 6, 31
32992, 2, 6, 32
36161, 2, 6, 33
43099, 2, 6, 35
46880, 2, 6, 36
50877, 2, 6, 37
55096, 2, 6, 38
59543, 2, 6, 39
64224, 2, 6, 40
69145, 2, 6, 41
74312, 2, 6, 42
79731, 2, 6, 43
85408, 2, 6, 44
91349, 2, 6, 45
97560, 2, 6, 46
 694, 2, 7, 7
 863, 2, 7, 8
1080, 2, 7, 9
1351, 2, 7, 10
1682, 2, 7, 11
2079, 2, 7, 12
2548, 2, 7, 13
3095, 2, 7, 14
3726, 2, 7, 15
4447, 2, 7, 16
5264, 2, 7, 17
6183, 2, 7, 18
7210, 2, 7, 19
8351, 2, 7, 20
9612, 2, 7, 21
10999, 2, 7, 22
12518, 2, 7, 23
15976, 2, 7, 25
17927, 2, 7, 26
20034, 2, 7, 27
22303, 2, 7, 28
24740, 2, 7, 29
27351, 2, 7, 30
30142, 2, 7, 31
33119, 2, 7, 32
36288, 2, 7, 33
39655, 2, 7, 34
43226, 2, 7, 35
47007, 2, 7, 36
51004, 2, 7, 37
55223, 2, 7, 38
59670, 2, 7, 39
64351, 2, 7, 40
69272, 2, 7, 41
74439, 2, 7, 42
79858, 2, 7, 43
85535, 2, 7, 44
91476, 2, 7, 45
97687, 2, 7, 46
1032, 2, 8, 8
1249, 2, 8, 9
1520, 2, 8, 10
1851, 2, 8, 11
2248, 2, 8, 12
2717, 2, 8, 13
3264, 2, 8, 14
3895, 2, 8, 15
4616, 2, 8, 16
5433, 2, 8, 17
6352, 2, 8, 18
7379, 2, 8, 19
8520, 2, 8, 20
9781, 2, 8, 21
11168, 2, 8, 22
12687, 2, 8, 23
14344, 2, 8, 24
16145, 2, 8, 25
18096, 2, 8, 26
20203, 2, 8, 27
22472, 2, 8, 28
24909, 2, 8, 29
27520, 2, 8, 30
30311, 2, 8, 31
33288, 2, 8, 32
36457, 2, 8, 33
39824, 2, 8, 34
43395, 2, 8, 35
47176, 2, 8, 36
51173, 2, 8, 37
55392, 2, 8, 38
59839, 2, 8, 39
64520, 2, 8, 40
69441, 2, 8, 41
74608, 2, 8, 42
80027, 2, 8, 43
85704, 2, 8, 44
91645, 2, 8, 45
97856, 2, 8, 46
1466, 2, 9, 9
2068, 2, 9, 11
2465, 2, 9, 12
2934, 2, 9, 13
3481, 2, 9, 14
4833, 2, 9, 16
5650, 2, 9, 17
6569, 2, 9, 18
7596, 2, 9, 19
8737, 2, 9, 20
9998, 2, 9, 21
11385, 2, 9, 22
12904, 2, 9, 23
14561, 2, 9, 24
16362, 2, 9, 25
18313, 2, 9, 26
20420, 2, 9, 27
22689, 2, 9, 28
25126, 2, 9, 29
27737, 2, 9, 30
30528, 2, 9, 31
33505, 2, 9, 32
36674, 2, 9, 33
40041, 2, 9, 34
43612, 2, 9, 35
47393, 2, 9, 36
55609, 2, 9, 38
60056, 2, 9, 39
64737, 2, 9, 40
69658, 2, 9, 41
74825, 2, 9, 42
80244, 2, 9, 43
85921, 2, 9, 44
91862, 2, 9, 45
98073, 2, 9, 46
2008, 2, 10, 10
2339, 2, 10, 11
2736, 2, 10, 12
3205, 2, 10, 13
3752, 2, 10, 14
4383, 2, 10, 15
5921, 2, 10, 17
7867, 2, 10, 19
9008, 2, 10, 20
10269, 2, 10, 21
11656, 2, 10, 22
13175, 2, 10, 23
14832, 2, 10, 24
16633, 2, 10, 25
18584, 2, 10, 26
20691, 2, 10, 27
22960, 2, 10, 28
25397, 2, 10, 29
28008, 2, 10, 30
30799, 2, 10, 31
33776, 2, 10, 32
36945, 2, 10, 33
40312, 2, 10, 34
43883, 2, 10, 35
47664, 2, 10, 36
51661, 2, 10, 37
55880, 2, 10, 38
65008, 2, 10, 40
69929, 2, 10, 41
75096, 2, 10, 42
80515, 2, 10, 43
86192, 2, 10, 44
92133, 2, 10, 45
98344, 2, 10, 46
2670, 2, 11, 11
3067, 2, 11, 12
3536, 2, 11, 13
4083, 2, 11, 14
4714, 2, 11, 15
5435, 2, 11, 16
6252, 2, 11, 17
7171, 2, 11, 18
8198, 2, 11, 19
9339, 2, 11, 20
10600, 2, 11, 21
11987, 2, 11, 22
13506, 2, 11, 23
15163, 2, 11, 24
16964, 2, 11, 25
18915, 2, 11, 26
21022, 2, 11, 27
23291, 2, 11, 28
25728, 2, 11, 29
28339, 2, 11, 30
31130, 2, 11, 31
34107, 2, 11, 32
37276, 2, 11, 33
40643, 2, 11, 34
44214, 2, 11, 35
47995, 2, 11, 36
51992, 2, 11, 37
56211, 2, 11, 38
60658, 2, 11, 39
65339, 2, 11, 40
70260, 2, 11, 41
75427, 2, 11, 42
80846, 2, 11, 43
86523, 2, 11, 44
92464, 2, 11, 45
98675, 2, 11, 46
3464, 2, 12, 12
3933, 2, 12, 13
4480, 2, 12, 14
5111, 2, 12, 15
6649, 2, 12, 17
7568, 2, 12, 18
8595, 2, 12, 19
9736, 2, 12, 20
10997, 2, 12, 21
13903, 2, 12, 23
15560, 2, 12, 24
17361, 2, 12, 25
19312, 2, 12, 26
21419, 2, 12, 27
23688, 2, 12, 28
26125, 2, 12, 29
28736, 2, 12, 30
31527, 2, 12, 31
34504, 2, 12, 32
37673, 2, 12, 33
41040, 2, 12, 34
44611, 2, 12, 35
48392, 2, 12, 36
52389, 2, 12, 37
56608, 2, 12, 38
